UnlockId,activity_pointA,activity_pointB,bonus_qty,contentsVersion,group_seq,imageTag,item_id,moneyTypeA,moneyTypeB,money_stuff_seqA,money_stuff_seqB,priceA,priceB,qty,related_stuff_seq,slotPriority,stuffStatus,stuffType,stuff_name,tag,_key
90,149,149,0,0,100400,ch04,,1,2,0,0,45000,50,1,0,7,2,C,Ginger Claus,1,100401
0,56,56,0,0,100400,ch04,,1,2,0,0,17000,0,1,0,7,2,C,Ginger Claus,2,100402
0,63,63,0,0,100400,ch04,,1,2,0,0,19000,0,1,0,7,2,C,Ginger Claus,3,100403
0,69,69,0,0,100400,ch04,,1,2,0,0,21000,0,1,0,7,2,C,Ginger Claus,4,100404
0,76,76,0,0,100400,ch04,,1,2,0,0,23000,0,1,0,7,2,C,Ginger Claus,5,100405
0,83,83,0,0,100400,ch04,,1,2,0,0,25000,0,1,0,7,2,C,Ginger Claus,6,100406
0,96,96,0,0,100400,ch04,,1,2,0,0,29000,0,1,0,7,2,C,Ginger Claus,7,100407
0,116,116,0,0,100400,ch04,,1,2,0,0,35000,0,1,0,7,2,C,Ginger Claus,8,100408
0,0,0,0,0,1005,,,2,99,0,0,20,0,100,0,0,1,MD,100 Medals,0,1005
0,0,0,0,0,100500,ch05,,1,2,0,0,0,0,1,0,5,1,C,Cloud Cookie,0,100500
50,45,45,0,0,100500,ch05,,1,2,0,0,13500,15,1,0,5,1,C,Cloud Cookie,1,100501
0,23,23,0,0,100500,ch05,,1,2,0,0,7000,0,1,0,5,1,C,Cloud Cookie,2,100502
0,33,33,0,0,100500,ch05,,1,2,0,0,10000,0,1,0,5,1,C,Cloud Cookie,3,100503
0,43,43,0,0,100500,ch05,,1,2,0,0,13000,0,1,0,5,1,C,Cloud Cookie,4,100504
0,53,53,0,0,100500,ch05,,1,2,0,0,16000,0,1,0,5,1,C,Cloud Cookie,5,100505
0,63,63,0,0,100500,ch05,,1,2,0,0,19000,0,1,0,5,1,C,Cloud Cookie,6,100506
0,73,73,0,0,100500,ch05,,1,2,0,0,22000,0,1,0,5,1,C,Cloud Cookie,7,100507
0,83,83,0,0,100500,ch05,,1,2,0,0,25000,0,1,0,5,1,C,Cloud Cookie,8,100508
0,0,0,0,0,1006,,,2,99,0,0,20,0,500,0,0,1,MD,500 Medals,0,1006
0,0,0,0,0,100600,ch06,,1,2,0,0,0,0,1,0,6,1,C,Buttercream Choco Cookie,0,100600
7,45,45,0,0,100600,ch06,,1,2,0,0,13500,15,1,0,6,1,C,Buttercream Choco Cookie,1,100601
0,23,23,0,0,100600,ch06,,1,2,0,0,7000,0,1,0,6,1,C,Buttercream Choco Cookie,2,100602
0,33,33,0,0,100600,ch06,,1,2,0,0,10000,0,1,0,6,1,C,Buttercream Choco Cookie,3,100603
0,43,43,0,0,100600,ch06,,1,2,0,0,13000,0,1,0,6,1,C,Buttercream Choco Cookie,4,100604
0,53,53,0,0,100600,ch06,,1,2,0,0,16000,0,1,0,6,1,C,Buttercream Choco Cookie,5,100605
0,63,63,0,0,100600,ch06,,1,2,0,0,19000,0,1,0,6,1,C,Buttercream Choco Cookie,6,100606
0,73,73,0,0,100600,ch06,,1,2,0,0,22000,0,1,0,6,1,C,Buttercream Choco Cookie,7,100607
0,83,83,0,0,100600,ch06,,1,2,0,0,25000,0,1,0,6,1,C,Buttercream Choco Cookie,8,100608
0,0,0,0,0,1007,,,2,99,0,0,20,0,1000,0,0,1,MD,"1,000 Medals",0,1007
0,0,0,0,0,100700,ch07,,1,2,0,0,0,0,1,0,16,1,C,Ninja Cookie,0,100700
11,294,294,0,0,100700,ch07,,1,2,0,0,89000,99,1,0,16,1,C,Ninja Cookie,1,100701
0,89,89,0,0,100700,ch07,,1,2,0,0,27000,0,1,0,16,1,C,Ninja Cookie,2,100702
0,96,96,0,0,100700,ch07,,1,2,0,0,29000,0,1,0,16,1,C,Ninja Cookie,3,100703
0,106,106,0,0,100700,ch07,,1,2,0,0,32000,0,1,0,16,1,C,Ninja Cookie,4,100704
0,112,112,0,0,100700,ch07,,1,2,0,0,34000,0,1,0,16,1,C,Ninja Cookie,5,100705
0,119,119,0,0,100700,ch07,,1,2,0,0,36000,0,1,0,16,1,C,Ninja Cookie,6,100706
0,149,149,0,0,100700,ch07,,1,2,0,0,45000,0,1,0,16,1,C,Ninja Cookie,7,100707
0,178,178,0,0,100700,ch07,,1,2,0,0,54000,0,1,0,16,1,C,Ninja Cookie,8,100708
0,0,0,0,0,1008,,,2,99,0,0,20,0,10000,0,0,1,MD,"10,000 Medals",0,1008
0,0,0,0,0,100800,ch08,,1,2,0,0,0,0,1,0,10,1,C,Princess Cookie,0,100800
58,149,149,0,0,100800,ch08,,1,2,0,0,45000,50,1,0,10,1,C,Princess Cookie,1,100801
0,56,56,0,0,100800,ch08,,1,2,0,0,17000,0,1,0,10,1,C,Princess Cookie,2,100802
0,63,63,0,0,100800,ch08,,1,2,0,0,19000,0,1,0,10,1,C,Princess Cookie,3,100803
0,69,69,0,0,100800,ch08,,1,2,0,0,21000,0,1,0,10,1,C,Princess Cookie,4,100804
0,76,76,0,0,100800,ch08,,1,2,0,0,23000,0,1,0,10,1,C,Princess Cookie,5,100805
0,83,83,0,0,100800,ch08,,1,2,0,0,25000,0,1,0,10,1,C,Princess Cookie,6,100806
0,96,96,0,0,100800,ch08,,1,2,0,0,29000,0,1,0,10,1,C,Princess Cookie,7,100807
0,116,116,0,0,100800,ch08,,1,2,0,0,35000,0,1,0,10,1,C,Princess Cookie,8,100808
0,0,0,0,0,1009,,,2,99,0,0,20,0,480,0,0,1,MD,480 Medals,0,1009
0,0,0,0,0,100900,ch09,,1,2,0,0,0,0,1,0,11,1,C,Knight Cookie,0,100900
55,149,149,0,0,100900,ch09,,1,2,0,0,45000,50,1,0,11,1,C,Knight Cookie,1,100901
0,56,56,0,0,100900,ch09,,1,2,0,0,17000,0,1,0,11,1,C,Knight Cookie,2,100902
0,63,63,0,0,100900,ch09,,1,2,0,0,19000,0,1,0,11,1,C,Knight Cookie,3,100903
0,69,69,0,0,100900,ch09,,1,2,0,0,21000,0,1,0,11,1,C,Knight Cookie,4,100904
0,76,76,0,0,100900,ch09,,1,2,0,0,23000,0,1,0,11,1,C,Knight Cookie,5,100905
0,83,83,0,0,100900,ch09,,1,2,0,0,25000,0,1,0,11,1,C,Knight Cookie,6,100906
0,96,96,0,0,100900,ch09,,1,2,0,0,29000,0,1,0,11,1,C,Knight Cookie,7,100907
0,116,116,0,0,100900,ch09,,1,2,0,0,35000,0,1,0,11,1,C,Knight Cookie,8,100908
0,0,0,0,0,1010,,,2,99,0,0,20,0,160,0,0,1,MD,160 Medals,0,1010
0,0,0,0,0,10100,,,0,0,0,0,0,0,1,0,1,0,A1,HP Upgrade,0,10100
0,0,0,0,0,101000,ch10,,1,2,0,0,0,0,1,0,8,1,C,Coffee Cookie,0,101000
28,149,149,0,0,101000,ch10,,1,2,0,0,45000,50,1,0,8,1,C,Coffee Cookie,1,101001
0,56,56,0,0,101000,ch10,,1,2,0,0,17000,0,1,0,8,1,C,Coffee Cookie,2,101002
0,63,63,0,0,101000,ch10,,1,2,0,0,19000,0,1,0,8,1,C,Coffee Cookie,3,101003
0,69,69,0,0,101000,ch10,,1,2,0,0,21000,0,1,0,8,1,C,Coffee Cookie,4,101004
0,76,76,0,0,101000,ch10,,1,2,0,0,23000,0,1,0,8,1,C,Coffee Cookie,5,101005
0,83,83,0,0,101000,ch10,,1,2,0,0,25000,0,1,0,8,1,C,Coffee Cookie,6,101006
0,96,96,0,0,101000,ch10,,1,2,0,0,29000,0,1,0,8,1,C,Coffee Cookie,7,101007
0,116,116,0,0,101000,ch10,,1,2,0,0,35000,0,1,0,8,1,C,Coffee Cookie,8,101008
0,0,0,0,0,10100,upgrade01_01,,0,0,0,0,0,0,1,0,1,1,A1,HP Upgrade Lv.1,1,10101
0,3,3,0,0,10100,upgrade01_02,,1,1,0,0,800,0,1,0,1,1,A1,HP Upgrade Lv.2,2,10102
0,4,4,0,0,10100,upgrade01_03,,1,1,0,0,1300,0,1,0,1,1,A1,HP Upgrade Lv.3,3,10103
0,6,6,0,0,10100,upgrade01_04,,1,1,0,0,1800,0,1,0,1,1,A1,HP Upgrade Lv.4,4,10104
0,8,8,0,0,10100,upgrade01_05,,1,1,0,0,2300,0,1,0,1,1,A1,HP Upgrade Lv.5,5,10105
0,9,9,0,0,10100,upgrade01_06,,1,1,0,0,2800,0,1,0,1,1,A1,HP Upgrade Lv.6,6,10106
0,11,11,0,0,10100,upgrade01_07,,1,1,0,0,3300,0,1,0,1,1,A1,HP Upgrade Lv.7,7,10107
0,13,13,0,0,10100,upgrade01_08,,1,1,0,0,3800,0,1,0,1,1,A1,HP Upgrade Lv.8,8,10108
0,14,14,0,0,10100,upgrade01_09,,1,1,0,0,4300,0,1,0,1,1,A1,HP Upgrade Lv.9,9,10109
0,0,0,0,0,1011,,,2,99,0,0,20,0,80,0,0,1,MD,80 Medals,0,1011
0,16,16,0,0,10100,upgrade01_10,,1,1,0,0,4800,0,1,0,1,1,A1,HP Upgrade Lv.10,10,10110
0,0,0,0,0,101100,ch11,,1,2,0,0,0,0,1,0,9,1,C,Skater Cookie,0,101100
9,149,149,0,0,101100,ch11,,1,2,0,0,45000,50,1,0,9,1,C,Skater Cookie,1,101101
0,56,56,0,0,101100,ch11,,1,2,0,0,17000,0,1,0,9,1,C,Skater Cookie,2,101102
0,63,63,0,0,101100,ch11,,1,2,0,0,19000,0,1,0,9,1,C,Skater Cookie,3,101103
0,69,69,0,0,101100,ch11,,1,2,0,0,21000,0,1,0,9,1,C,Skater Cookie,4,101104
0,76,76,0,0,101100,ch11,,1,2,0,0,23000,0,1,0,9,1,C,Skater Cookie,5,101105
0,83,83,0,0,101100,ch11,,1,2,0,0,25000,0,1,0,9,1,C,Skater Cookie,6,101106
0,96,96,0,0,101100,ch11,,1,2,0,0,29000,0,1,0,9,1,C,Skater Cookie,7,101107
0,116,116,0,0,101100,ch11,,1,2,0,0,35000,0,1,0,9,1,C,Skater Cookie,8,101108
0,17,17,0,0,10100,upgrade01_11,,1,1,0,0,5300,0,1,0,1,1,A1,HP Upgrade Lv.11,11,10111
0,19,19,0,0,10100,upgrade01_12,,1,1,0,0,5800,0,1,0,1,1,A1,HP Upgrade Lv.12,12,10112
0,21,21,0,0,10100,upgrade01_13,,1,1,0,0,6300,0,1,0,1,1,A1,HP Upgrade Lv.13,13,10113
0,22,22,0,0,10100,upgrade01_14,,1,1,0,0,6800,0,1,0,1,1,A1,HP Upgrade Lv.14,14,10114
0,24,24,0,0,10100,upgrade01_15,,1,1,0,0,7300,0,1,0,1,1,A1,HP Upgrade Lv.15,15,10115
0,26,26,0,0,10100,upgrade01_16,,1,1,0,0,7800,0,1,0,1,1,A1,HP Upgrade Lv.16,16,10116
0,27,27,0,0,10100,upgrade01_17,,1,1,0,0,8300,0,1,0,1,1,A1,HP Upgrade Lv.17,17,10117
0,29,29,0,0,10100,upgrade01_18,,1,1,0,0,8800,0,1,0,1,1,A1,HP Upgrade Lv.18,18,10118
0,31,31,0,0,10100,upgrade01_19,,1,1,0,0,9300,0,1,0,1,1,A1,HP Upgrade Lv.19,19,10119
0,32,32,0,0,10100,upgrade01_20,,1,1,0,0,9800,0,1,0,1,1,A1,HP Upgrade Lv.20,20,10120
0,0,0,0,0,101200,ch12,,1,2,0,0,0,0,1,0,15,1,C,Angel Cookie,0,101200
31,294,294,0,0,101200,ch12,,1,2,0,0,89000,99,1,0,15,1,C,Angel Cookie,1,101201
0,89,89,0,0,101200,ch12,,1,2,0,0,27000,0,1,0,15,1,C,Angel Cookie,2,101202
0,96,96,0,0,101200,ch12,,1,2,0,0,29000,0,1,0,15,1,C,Angel Cookie,3,101203
0,106,106,0,0,101200,ch12,,1,2,0,0,32000,0,1,0,15,1,C,Angel Cookie,4,101204
0,112,112,0,0,101200,ch12,,1,2,0,0,34000,0,1,0,15,1,C,Angel Cookie,5,101205
0,119,119,0,0,101200,ch12,,1,2,0,0,36000,0,1,0,15,1,C,Angel Cookie,6,101206
0,149,149,0,0,101200,ch12,,1,2,0,0,45000,0,1,0,15,1,C,Angel Cookie,7,101207
0,178,178,0,0,101200,ch12,,1,2,0,0,54000,0,1,0,15,1,C,Angel Cookie,8,101208
0,34,34,0,0,10100,upgrade01_21,,1,1,0,0,10300,0,1,0,1,1,A1,HP Upgrade Lv.21,21,10121
0,36,36,0,0,10100,upgrade01_22,,1,1,0,0,10800,0,1,0,1,1,A1,HP Upgrade Lv.22,22,10122
0,37,37,0,0,10100,upgrade01_23,,1,1,0,0,11300,0,1,0,1,1,A1,HP Upgrade Lv.23,23,10123
0,39,39,0,0,10100,upgrade01_24,,1,1,0,0,11800,0,1,0,1,1,A1,HP Upgrade Lv.24,24,10124
0,41,41,0,0,10100,upgrade01_25,,1,1,0,0,12300,0,1,0,1,1,A1,HP Upgrade Lv.25,25,10125
0,42,42,0,0,10100,upgrade01_26,,1,1,0,0,12800,0,1,0,1,1,A1,HP Upgrade Lv.26,26,10126
0,44,44,0,0,10100,upgrade01_27,,1,1,0,0,13300,0,1,0,1,1,A1,HP Upgrade Lv.27,27,10127
0,46,46,0,0,10100,upgrade01_28,,1,1,0,0,13800,0,1,0,1,1,A1,HP Upgrade Lv.28,28,10128
0,47,47,0,0,10100,upgrade01_29,,1,1,0,0,14300,0,1,0,1,1,A1,HP Upgrade Lv.29,29,10129
0,49,49,0,0,10100,upgrade01_30,,1,1,0,0,14800,0,1,0,1,1,A1,HP Upgrade Lv.30,30,10130
0,0,0,0,0,101300,ch13,,1,2,0,0,0,0,1,0,13,1,C,Zombie Cookie,0,101300
19,149,149,0,0,101300,ch13,,1,2,0,0,45000,50,1,0,13,1,C,Zombie Cookie,1,101301
0,56,56,0,0,101300,ch13,,1,2,0,0,17000,0,1,0,13,1,C,Zombie Cookie,2,101302
0,63,63,0,0,101300,ch13,,1,2,0,0,19000,0,1,0,13,1,C,Zombie Cookie,3,101303
0,69,69,0,0,101300,ch13,,1,2,0,0,21000,0,1,0,13,1,C,Zombie Cookie,4,101304
0,76,76,0,0,101300,ch13,,1,2,0,0,23000,0,1,0,13,1,C,Zombie Cookie,5,101305
0,83,83,0,0,101300,ch13,,1,2,0,0,25000,0,1,0,13,1,C,Zombie Cookie,6,101306
0,96,96,0,0,101300,ch13,,1,2,0,0,29000,0,1,0,13,1,C,Zombie Cookie,7,101307
0,116,116,0,0,101300,ch13,,1,2,0,0,35000,0,1,0,13,1,C,Zombie Cookie,8,101308
0,52,52,0,0,10100,upgrade01_31,,1,1,0,0,15400,0,1,0,1,1,A1,HP Upgrade Lv.31,31,10131
0,55,55,0,0,10100,upgrade01_32,,1,1,0,0,16000,0,1,0,1,1,A1,HP Upgrade Lv.32,32,10132
0,58,58,0,0,10100,upgrade01_33,,1,1,0,0,16600,0,1,0,1,1,A1,HP Upgrade Lv.33,33,10133
0,61,61,0,0,10100,upgrade01_34,,1,1,0,0,17200,0,1,0,1,1,A1,HP Upgrade Lv.34,34,10134
0,64,64,0,0,10100,upgrade01_35,,1,1,0,0,17800,0,1,0,1,1,A1,HP Upgrade Lv.35,35,10135
0,67,67,0,0,10100,upgrade01_36,,1,1,0,0,18400,0,1,0,1,1,A1,HP Upgrade Lv.36,36,10136
0,70,70,0,0,10100,upgrade01_37,,1,1,0,0,19000,0,1,0,1,1,A1,HP Upgrade Lv.37,37,10137
0,73,73,0,0,10100,upgrade01_38,,1,1,0,0,19600,0,1,0,1,1,A1,HP Upgrade Lv.38,38,10138
0,76,76,0,0,10100,upgrade01_39,,1,1,0,0,20200,0,1,0,1,1,A1,HP Upgrade Lv.39,39,10139
0,79,79,0,0,10100,upgrade01_40,,1,1,0,0,20800,0,1,0,1,1,A1,HP Upgrade Lv.40,40,10140
0,0,0,0,0,101400,ch14,,1,2,0,0,0,0,1,0,4,1,C,Cream Cookie,0,101400
27,45,45,0,0,101400,ch14,,1,2,0,0,13500,15,1,0,4,1,C,Cream Cookie,1,101401
0,23,23,0,0,101400,ch14,,1,2,0,0,7000,0,1,0,4,1,C,Cream Cookie,2,101402
0,33,33,0,0,101400,ch14,,1,2,0,0,10000,0,1,0,4,1,C,Cream Cookie,3,101403
0,43,43,0,0,101400,ch14,,1,2,0,0,13000,0,1,0,4,1,C,Cream Cookie,4,101404
0,53,53,0,0,101400,ch14,,1,2,0,0,16000,0,1,0,4,1,C,Cream Cookie,5,101405
0,63,63,0,0,101400,ch14,,1,2,0,0,19000,0,1,0,4,1,C,Cream Cookie,6,101406
0,89,89,0,0,101400,ch14,,1,2,0,0,27000,0,1,0,4,1,C,Cream Cookie,7,101407
0,116,116,0,0,101400,ch14,,1,2,0,0,35000,0,1,0,4,1,C,Cream Cookie,8,101408
0,81,81,0,0,10100,upgrade01_41,,1,1,0,0,21200,0,1,0,1,1,A1,HP Upgrade Lv.41,41,10141
0,83,83,0,0,10100,upgrade01_42,,1,1,0,0,21600,0,1,0,1,1,A1,HP Upgrade Lv.42,42,10142
0,85,85,0,0,10100,upgrade01_43,,1,1,0,0,22000,0,1,0,1,1,A1,HP Upgrade Lv.43,43,10143
0,87,87,0,0,10100,upgrade01_44,,1,1,0,0,22400,0,1,0,1,1,A1,HP Upgrade Lv.44,44,10144
0,89,89,0,0,10100,upgrade01_45,,1,1,0,0,22800,0,1,0,1,1,A1,HP Upgrade Lv.45,45,10145
0,91,91,0,0,10100,upgrade01_46,,1,1,0,0,23200,0,1,0,1,1,A1,HP Upgrade Lv.46,46,10146
0,93,93,0,0,10100,upgrade01_47,,1,1,0,0,23600,0,1,0,1,1,A1,HP Upgrade Lv.47,47,10147
0,95,95,0,0,10100,upgrade01_48,,1,1,0,0,24000,0,1,0,1,1,A1,HP Upgrade Lv.48,48,10148
0,97,97,0,0,10100,upgrade01_49,,1,1,0,0,24400,0,1,0,1,1,A1,HP Upgrade Lv.49,49,10149
0,99,99,0,0,10100,upgrade01_50,,1,1,0,0,24800,0,1,0,1,1,A1,HP Upgrade Lv.50,50,10150
0,0,0,0,0,101500,ch15,,1,2,0,0,0,0,1,0,12,1,C,Muscle Cookie,0,101500
10,149,149,0,0,101500,ch15,,1,2,0,0,45000,50,1,0,12,1,C,Muscle Cookie,1,101501
0,56,56,0,0,101500,ch15,,1,2,0,0,17000,0,1,0,12,1,C,Muscle Cookie,2,101502
0,63,63,0,0,101500,ch15,,1,2,0,0,19000,0,1,0,12,1,C,Muscle Cookie,3,101503
0,69,69,0,0,101500,ch15,,1,2,0,0,21000,0,1,0,12,1,C,Muscle Cookie,4,101504
0,76,76,0,0,101500,ch15,,1,2,0,0,23000,0,1,0,12,1,C,Muscle Cookie,5,101505
0,83,83,0,0,101500,ch15,,1,2,0,0,25000,0,1,0,12,1,C,Muscle Cookie,6,101506
0,96,96,0,0,101500,ch15,,1,2,0,0,29000,0,1,0,12,1,C,Muscle Cookie,7,101507
0,116,116,0,0,101500,ch15,,1,2,0,0,35000,0,1,0,12,1,C,Muscle Cookie,8,101508
0,101,101,0,0,10100,upgrade01_51,,1,1,0,0,25200,0,1,0,1,1,A1,HP Upgrade Lv.51,51,10151
0,103,103,0,0,10100,upgrade01_52,,1,1,0,0,25600,0,1,0,1,1,A1,HP Upgrade Lv.52,52,10152
0,105,105,0,0,10100,upgrade01_53,,1,1,0,0,26000,0,1,0,1,1,A1,HP Upgrade Lv.53,53,10153
0,107,107,0,0,10100,upgrade01_54,,1,1,0,0,26400,0,1,0,1,1,A1,HP Upgrade Lv.54,54,10154
0,109,109,0,0,10100,upgrade01_55,,1,1,0,0,26800,0,1,0,1,1,A1,HP Upgrade Lv.55,55,10155
0,111,111,0,0,10100,upgrade01_56,,1,1,0,0,27200,0,1,0,1,1,A1,HP Upgrade Lv.56,56,10156
0,113,113,0,0,10100,upgrade01_57,,1,1,0,0,27600,0,1,0,1,1,A1,HP Upgrade Lv.57,57,10157
0,115,115,0,0,10100,upgrade01_58,,1,1,0,0,28000,0,1,0,1,1,A1,HP Upgrade Lv.58,58,10158
0,117,117,0,0,10100,upgrade01_59,,1,1,0,0,28400,0,1,0,1,1,A1,HP Upgrade Lv.59,59,10159
0,119,119,0,0,10100,upgrade01_60,,1,1,0,0,28800,0,1,0,1,1,A1,HP Upgrade Lv.60,60,10160
0,0,0,0,0,101600,ch16,,1,2,0,0,0,0,1,0,16,1,C,Pirate Cookie,0,101600
24,294,294,0,0,101600,ch16,,1,2,0,0,89000,99,1,0,16,1,C,Pirate Cookie,1,101601
0,89,89,0,0,101600,ch16,,1,2,0,0,27000,0,1,0,16,1,C,Pirate Cookie,2,101602
0,96,96,0,0,101600,ch16,,1,2,0,0,29000,0,1,0,16,1,C,Pirate Cookie,3,101603
0,106,106,0,0,101600,ch16,,1,2,0,0,32000,0,1,0,16,1,C,Pirate Cookie,4,101604
0,112,112,0,0,101600,ch16,,1,2,0,0,34000,0,1,0,16,1,C,Pirate Cookie,5,101605
0,119,119,0,0,101600,ch16,,1,2,0,0,36000,0,1,0,16,1,C,Pirate Cookie,6,101606
0,149,149,0,0,101600,ch16,,1,2,0,0,45000,0,1,0,16,1,C,Pirate Cookie,7,101607
0,178,178,0,0,101600,ch16,,1,2,0,0,54000,0,1,0,16,1,C,Pirate Cookie,8,101608
0,0,0,0,0,101800,ch18,,1,2,0,0,0,0,1,0,18,1,C,Skating Queen Cookie,0,101800
34,356,356,0,0,101800,ch18,,1,2,0,0,108000,119,1,0,18,1,C,Skating Queen Cookie,1,101801
0,106,106,0,0,101800,ch18,,1,2,0,0,32000,0,1,0,18,1,C,Skating Queen Cookie,2,101802
0,116,116,0,0,101800,ch18,,1,2,0,0,35000,0,1,0,18,1,C,Skating Queen Cookie,3,101803
0,125,125,0,0,101800,ch18,,1,2,0,0,38000,0,1,0,18,1,C,Skating Queen Cookie,4,101804
0,132,132,0,0,101800,ch18,,1,2,0,0,40000,0,1,0,18,1,C,Skating Queen Cookie,5,101805
0,142,142,0,0,101800,ch18,,1,2,0,0,43000,0,1,0,18,1,C,Skating Queen Cookie,6,101806
0,168,168,0,0,101800,ch18,,1,2,0,0,51000,0,1,0,18,1,C,Skating Queen Cookie,7,101807
0,195,195,0,0,101800,ch18,,1,2,0,0,59000,0,1,0,18,1,C,Skating Queen Cookie,8,101808
0,0,0,0,0,101900,ch19,,1,2,0,0,0,0,1,0,19,1,C,Hero Cookie,0,101900
23,356,356,0,0,101900,ch19,,1,2,0,0,108000,119,1,0,19,1,C,Hero Cookie,1,101901
0,106,106,0,0,101900,ch19,,1,2,0,0,32000,0,1,0,19,1,C,Hero Cookie,2,101902
0,116,116,0,0,101900,ch19,,1,2,0,0,35000,0,1,0,19,1,C,Hero Cookie,3,101903
0,125,125,0,0,101900,ch19,,1,2,0,0,38000,0,1,0,19,1,C,Hero Cookie,4,101904
0,132,132,0,0,101900,ch19,,1,2,0,0,40000,0,1,0,19,1,C,Hero Cookie,5,101905
0,142,142,0,0,101900,ch19,,1,2,0,0,43000,0,1,0,19,1,C,Hero Cookie,6,101906
0,168,168,0,0,101900,ch19,,1,2,0,0,51000,0,1,0,19,1,C,Hero Cookie,7,101907
0,195,195,0,0,101900,ch19,,1,2,0,0,59000,0,1,0,19,1,C,Hero Cookie,8,101908
0,0,0,0,0,102000,ch20,,1,2,0,0,0,0,1,0,20,1,C,Cheerleader Cookie,0,102000
64,462,462,0,0,102000,ch20,,1,2,0,0,135000,149,1,0,20,1,C,Cheerleader Cookie,1,102001
0,137,137,0,0,102000,ch20,,1,2,0,0,41000,0,1,0,20,1,C,Cheerleader Cookie,2,102002
0,150,150,0,0,102000,ch20,,1,2,0,0,45000,0,1,0,20,1,C,Cheerleader Cookie,3,102003
0,162,162,0,0,102000,ch20,,1,2,0,0,49000,0,1,0,20,1,C,Cheerleader Cookie,4,102004
0,171,171,0,0,102000,ch20,,1,2,0,0,52000,0,1,0,20,1,C,Cheerleader Cookie,5,102005
0,184,184,0,0,102000,ch20,,1,2,0,0,55000,0,1,0,20,1,C,Cheerleader Cookie,6,102006
