episode,stage,distance_start,distance_end,jelly_type,jelly_id,quantity,density,speed
epN04,9,4353,4354,Blast Jelly,403,10,10.0,1325
epN04,9,4353,4354,ID_4119,4119,8,8.0,1325
epN04,9,4395,4396,ID_4338,4338,155,155.0,1325
epN04,9,4395,4396,Blast Jelly,403,43,43.0,1325
epN04,9,4395,4396,Bear Party,407,43,43.0,1325
epN04,9,4395,4396,Magnet Jelly,405,43,43.0,1325
epN04,9,4395,4396,Giant Jelly,404,43,43.0,1325
epN04,9,4395,4396,Coin Party,406,43,43.0,1325
epN04,10,4609,4610,Small Health,408,173,173.0,1350
epN04,10,4609,4610,Bonus Time,402,35,35.0,1350
epN04,10,4609,4610,ID_4215,4215,120,120.0,1350
epN04,10,4609,4610,ID_4234,4234,68,68.0,1350
epN04,10,4609,4610,Blast Jelly,403,10,10.0,1350
epN04,10,4609,4610,ID_4119,4119,8,8.0,1350
epN04,10,4865,4866,Small Health,408,173,173.0,1400
epN04,10,4865,4866,Bonus Time,402,35,35.0,1400
epN04,10,4865,4866,ID_4215,4215,120,120.0,1400
epN04,10,4865,4866,ID_4234,4234,68,68.0,1400
epN04,10,4865,4866,Blast Jelly,403,10,10.0,1400
epN04,10,4865,4866,ID_4119,4119,8,8.0,1400
