episode,stage,distance_start,distance_end,jelly_type,jelly_id,quantity,density,speed
epN01,9,4353,4354,Bonus Time,402,35,35.0,1120
epN01,9,4353,4354,ID_4215,4215,120,120.0,1120
epN01,9,4353,4354,ID_4234,4234,68,68.0,1120
epN01,9,4353,4354,Blast Jelly,403,10,10.0,1120
epN01,9,4353,4354,ID_4119,4119,8,8.0,1120
epN01,10,4609,4610,Small Health,408,173,173.0,1160
epN01,10,4609,4610,Bonus Time,402,35,35.0,1160
epN01,10,4609,4610,ID_4215,4215,120,120.0,1160
epN01,10,4609,4610,ID_4234,4234,68,68.0,1160
epN01,10,4609,4610,Blast Jelly,403,10,10.0,1160
epN01,10,4609,4610,ID_4119,4119,8,8.0,1160
epN01,10,4649,4650,ID_4338,4338,155,155.0,1160
epN01,10,4649,4650,Blast Jelly,403,43,43.0,1160
epN01,10,4649,4650,Bear Party,407,43,43.0,1160
epN01,10,4649,4650,Magnet Jelly,405,43,43.0,1160
epN01,10,4649,4650,Giant Jelly,404,43,43.0,1160
epN01,10,4649,4650,Coin Party,406,43,43.0,1160
