episode,stage,distance_start,distance_end,jelly_type,jelly_id,quantity,density,speed
epS02,13,1793,1794,ID_4119,4119,8,8.0,900
epS02,13,1794,1795,ID_4338,4338,155,155.0,900
epS02,13,1794,1795,Blast Jelly,403,43,43.0,900
epS02,13,1794,1795,Bear Party,407,43,43.0,900
epS02,13,1794,1795,Magnet Jelly,405,43,43.0,900
epS02,13,1794,1795,Giant Jelly,404,43,43.0,900
epS02,13,1794,1795,Coin Party,406,43,43.0,900
epS02,14,2049,2050,Small Health,408,173,173.0,920
epS02,14,2049,2050,Bonus Time,402,35,35.0,920
epS02,14,2049,2050,ID_4215,4215,120,120.0,920
epS02,14,2049,2050,ID_4234,4234,68,68.0,920
epS02,14,2049,2050,Blast Jelly,403,10,10.0,920
epS02,14,2049,2050,ID_4119,4119,8,8.0,920
epS02,14,2050,2051,ID_4338,4338,155,155.0,920
epS02,14,2050,2051,Blast Jelly,403,43,43.0,920
epS02,14,2050,2051,Bear Party,407,43,43.0,920
epS02,14,2050,2051,Magnet Jelly,405,43,43.0,920
epS02,14,2050,2051,Giant Jelly,404,43,43.0,920
epS02,14,2050,2051,Coin Party,406,43,43.0,920
epS02,15,2305,2306,Small Health,408,173,173.0,920
epS02,15,2305,2306,Bonus Time,402,35,35.0,920
epS02,15,2305,2306,ID_4215,4215,120,120.0,920
epS02,15,2305,2306,ID_4234,4234,68,68.0,920
epS02,15,2305,2306,Blast Jelly,403,10,10.0,920
epS02,15,2305,2306,ID_4119,4119,8,8.0,920
epS02,15,2306,2307,ID_4338,4338,155,155.0,920
epS02,15,2306,2307,Blast Jelly,403,43,43.0,920
epS02,15,2306,2307,Bear Party,407,43,43.0,920
epS02,15,2306,2307,Magnet Jelly,405,43,43.0,920
epS02,15,2306,2307,Giant Jelly,404,43,43.0,920
epS02,15,2306,2307,Coin Party,406,43,43.0,920
epS02,16,2561,2562,Small Health,408,173,173.0,920
epS02,16,2561,2562,Bonus Time,402,35,35.0,920
epS02,16,2561,2562,ID_4215,4215,120,120.0,920
epS02,16,2561,2562,ID_4234,4234,68,68.0,920
epS02,16,2561,2562,Blast Jelly,403,10,10.0,920
epS02,16,2561,2562,ID_4119,4119,8,8.0,920
epS02,16,2562,2563,ID_4338,4338,155,155.0,920
epS02,16,2562,2563,Blast Jelly,403,43,43.0,920
epS02,16,2562,2563,Bear Party,407,43,43.0,920
epS02,16,2562,2563,Magnet Jelly,405,43,43.0,920
epS02,16,2562,2563,Giant Jelly,404,43,43.0,920
epS02,16,2562,2563,Coin Party,406,43,43.0,920
epS02,17,2817,2818,Small Health,408,173,173.0,900
epS02,17,2817,2818,Bonus Time,402,35,35.0,900
epS02,17,2817,2818,ID_4215,4215,120,120.0,900
epS02,17,2817,2818,ID_4234,4234,68,68.0,900
epS02,17,2817,2818,Blast Jelly,403,10,10.0,900
epS02,17,2817,2818,ID_4119,4119,8,8.0,900
epS02,17,2818,2819,ID_4338,4338,155,155.0,900
epS02,17,2818,2819,Blast Jelly,403,43,43.0,900
epS02,17,2818,2819,Bear Party,407,43,43.0,900
epS02,17,2818,2819,Magnet Jelly,405,43,43.0,900
epS02,17,2818,2819,Giant Jelly,404,43,43.0,900
epS02,17,2818,2819,Coin Party,406,43,43.0,900
epS02,18,3073,3074,Small Health,408,173,173.0,920
epS02,18,3073,3074,Bonus Time,402,35,35.0,920
epS02,18,3073,3074,ID_4215,4215,120,120.0,920
epS02,18,3073,3074,ID_4234,4234,68,68.0,920
epS02,18,3073,3074,Blast Jelly,403,10,10.0,920
epS02,18,3073,3074,ID_4119,4119,8,8.0,920
epS02,18,3074,3075,ID_4338,4338,155,155.0,920
epS02,18,3074,3075,Blast Jelly,403,43,43.0,920
epS02,18,3074,3075,Bear Party,407,43,43.0,920
epS02,18,3074,3075,Magnet Jelly,405,43,43.0,920
epS02,18,3074,3075,Giant Jelly,404,43,43.0,920
epS02,18,3074,3075,Coin Party,406,43,43.0,920
epS02,19,3329,3330,Small Health,408,173,173.0,920
epS02,19,3329,3330,Bonus Time,402,35,35.0,920
epS02,19,3329,3330,ID_4215,4215,120,120.0,920
epS02,19,3329,3330,ID_4234,4234,68,68.0,920
epS02,19,3329,3330,Blast Jelly,403,10,10.0,920
epS02,19,3329,3330,ID_4119,4119,8,8.0,920
epS02,19,3330,3331,ID_4338,4338,155,155.0,920
epS02,19,3330,3331,Blast Jelly,403,43,43.0,920
epS02,19,3330,3331,Bear Party,407,43,43.0,920
epS02,19,3330,3331,Magnet Jelly,405,43,43.0,920
epS02,19,3330,3331,Giant Jelly,404,43,43.0,920
epS02,19,3330,3331,Coin Party,406,43,43.0,920
epS02,2,3585,3586,Small Health,408,173,173.0,870
epS02,2,3585,3586,Bonus Time,402,35,35.0,870
epS02,2,3585,3586,ID_4215,4215,120,120.0,870
epS02,2,3585,3586,ID_4234,4234,68,68.0,870
epS02,2,3585,3586,Blast Jelly,403,10,10.0,870
epS02,2,3585,3586,ID_4119,4119,8,8.0,870
epS02,2,3586,3587,ID_4338,4338,155,155.0,870
epS02,2,3586,3587,Blast Jelly,403,43,43.0,870
epS02,2,3586,3587,Bear Party,407,43,43.0,870
epS02,2,3586,3587,Magnet Jelly,405,43,43.0,870
epS02,2,3586,3587,Giant Jelly,404,43,43.0,870
epS02,2,3586,3587,Coin Party,406,43,43.0,870
epS02,20,3841,3842,Small Health,408,173,173.0,900
epS02,20,3841,3842,Bonus Time,402,35,35.0,900
epS02,20,3841,3842,ID_4215,4215,120,120.0,900
epS02,20,3841,3842,ID_4234,4234,68,68.0,900
epS02,20,3841,3842,Blast Jelly,403,10,10.0,900
epS02,20,3841,3842,ID_4119,4119,8,8.0,900
epS02,20,3842,3843,ID_4338,4338,155,155.0,900
epS02,20,3842,3843,Blast Jelly,403,43,43.0,900
epS02,20,3842,3843,Bear Party,407,43,43.0,900
epS02,20,3842,3843,Magnet Jelly,405,43,43.0,900
epS02,20,3842,3843,Giant Jelly,404,43,43.0,900
epS02,20,3842,3843,Coin Party,406,43,43.0,900
epS02,21,4098,4099,Small Health,408,173,173.0,900
epS02,21,4098,4099,Bonus Time,402,35,35.0,900
epS02,21,4098,4099,ID_4215,4215,120,120.0,900
epS02,21,4098,4099,ID_4234,4234,68,68.0,900
epS02,21,4098,4099,Blast Jelly,403,10,10.0,900
epS02,21,4098,4099,ID_4119,4119,8,8.0,900
epS02,21,4099,4100,ID_4338,4338,155,155.0,900
epS02,21,4099,4100,Blast Jelly,403,43,43.0,900
epS02,21,4099,4100,Bear Party,407,43,43.0,900
epS02,21,4099,4100,Magnet Jelly,405,43,43.0,900
epS02,21,4099,4100,Giant Jelly,404,43,43.0,900
epS02,21,4099,4100,Coin Party,406,43,43.0,900
epS02,22,4353,4354,Small Health,408,173,173.0,930
epS02,22,4353,4354,Bonus Time,402,35,35.0,930
epS02,22,4353,4354,ID_4215,4215,120,120.0,930
epS02,22,4353,4354,ID_4234,4234,68,68.0,930
epS02,22,4353,4354,Blast Jelly,403,10,10.0,930
epS02,22,4353,4354,ID_4119,4119,8,8.0,930
epS02,22,4354,4355,ID_4338,4338,155,155.0,930
epS02,22,4354,4355,Blast Jelly,403,43,43.0,930
epS02,22,4354,4355,Bear Party,407,43,43.0,930
epS02,22,4354,4355,Magnet Jelly,405,43,43.0,930
epS02,22,4354,4355,Giant Jelly,404,43,43.0,930
epS02,22,4354,4355,Coin Party,406,43,43.0,930
epS02,23,4609,4610,Small Health,408,173,173.0,950
epS02,23,4609,4610,Bonus Time,402,35,35.0,950
epS02,23,4609,4610,ID_4215,4215,120,120.0,950
epS02,23,4609,4610,ID_4234,4234,68,68.0,950
epS02,23,4609,4610,Blast Jelly,403,10,10.0,950
epS02,23,4609,4610,ID_4119,4119,8,8.0,950
epS02,23,4610,4611,ID_4338,4338,155,155.0,950
epS02,23,4610,4611,Blast Jelly,403,43,43.0,950
epS02,23,4610,4611,Bear Party,407,43,43.0,950
epS02,23,4610,4611,Magnet Jelly,405,43,43.0,950
epS02,23,4610,4611,Giant Jelly,404,43,43.0,950
epS02,23,4610,4611,Coin Party,406,43,43.0,950
epS02,24,4865,4866,Small Health,408,173,173.0,920
epS02,24,4865,4866,Bonus Time,402,35,35.0,920
epS02,24,4865,4866,ID_4215,4215,120,120.0,920
epS02,24,4865,4866,ID_4234,4234,68,68.0,920
epS02,24,4865,4866,Blast Jelly,403,10,10.0,920
epS02,24,4865,4866,ID_4119,4119,8,8.0,920
epS02,24,4866,4867,ID_4338,4338,155,155.0,920
epS02,24,4866,4867,Blast Jelly,403,43,43.0,920
epS02,24,4866,4867,Bear Party,407,43,43.0,920
epS02,24,4866,4867,Magnet Jelly,405,43,43.0,920
epS02,24,4866,4867,Giant Jelly,404,43,43.0,920
epS02,24,4866,4867,Coin Party,406,43,43.0,920
epS02,25,5121,5122,Small Health,408,173,173.0,950
epS02,25,5121,5122,Bonus Time,402,35,35.0,950
epS02,25,5121,5122,ID_4215,4215,120,120.0,950
epS02,25,5121,5122,ID_4234,4234,68,68.0,950
epS02,25,5121,5122,Blast Jelly,403,10,10.0,950
epS02,25,5121,5122,ID_4119,4119,8,8.0,950
epS02,25,5122,5123,ID_4338,4338,155,155.0,950
epS02,25,5122,5123,Blast Jelly,403,43,43.0,950
epS02,25,5122,5123,Bear Party,407,43,43.0,950
epS02,25,5122,5123,Magnet Jelly,405,43,43.0,950
epS02,25,5122,5123,Giant Jelly,404,43,43.0,950
epS02,25,5122,5123,Coin Party,406,43,43.0,950
epS02,26,5377,5378,Small Health,408,173,173.0,950
epS02,26,5377,5378,Bonus Time,402,35,35.0,950
epS02,26,5377,5378,ID_4215,4215,120,120.0,950
epS02,26,5377,5378,ID_4234,4234,68,68.0,950
epS02,26,5377,5378,Blast Jelly,403,10,10.0,950
epS02,26,5377,5378,ID_4119,4119,8,8.0,950
epS02,26,5378,5379,ID_4338,4338,155,155.0,950
epS02,26,5378,5379,Blast Jelly,403,43,43.0,950
epS02,26,5378,5379,Bear Party,407,43,43.0,950
epS02,26,5378,5379,Magnet Jelly,405,43,43.0,950
epS02,26,5378,5379,Giant Jelly,404,43,43.0,950
epS02,26,5378,5379,Coin Party,406,43,43.0,950
epS02,27,5633,5634,Small Health,408,173,173.0,950
epS02,27,5633,5634,Bonus Time,402,35,35.0,950
epS02,27,5633,5634,ID_4215,4215,120,120.0,950
epS02,27,5633,5634,ID_4234,4234,68,68.0,950
epS02,27,5633,5634,Blast Jelly,403,10,10.0,950
epS02,27,5633,5634,ID_4119,4119,8,8.0,950
epS02,27,5634,5635,ID_4338,4338,155,155.0,950
epS02,27,5634,5635,Blast Jelly,403,43,43.0,950
epS02,27,5634,5635,Bear Party,407,43,43.0,950
epS02,27,5634,5635,Magnet Jelly,405,43,43.0,950
epS02,27,5634,5635,Giant Jelly,404,43,43.0,950
epS02,27,5634,5635,Coin Party,406,43,43.0,950
epS02,28,5889,5890,Small Health,408,173,173.0,950
epS02,28,5889,5890,Bonus Time,402,35,35.0,950
epS02,28,5889,5890,ID_4215,4215,120,120.0,950
epS02,28,5889,5890,ID_4234,4234,68,68.0,950
epS02,28,5889,5890,Blast Jelly,403,10,10.0,950
epS02,28,5889,5890,ID_4119,4119,8,8.0,950
epS02,28,5890,5891,ID_4338,4338,155,155.0,950
epS02,28,5890,5891,Blast Jelly,403,43,43.0,950
epS02,28,5890,5891,Bear Party,407,43,43.0,950
epS02,28,5890,5891,Magnet Jelly,405,43,43.0,950
epS02,28,5890,5891,Giant Jelly,404,43,43.0,950
epS02,28,5890,5891,Coin Party,406,43,43.0,950
epS02,29,6145,6146,Small Health,408,173,173.0,950
epS02,29,6145,6146,Bonus Time,402,35,35.0,950
epS02,29,6145,6146,ID_4215,4215,120,120.0,950
epS02,29,6145,6146,ID_4234,4234,68,68.0,950
epS02,29,6145,6146,Blast Jelly,403,10,10.0,950
epS02,29,6145,6146,ID_4119,4119,8,8.0,950
epS02,29,6146,6147,ID_4338,4338,155,155.0,950
epS02,29,6146,6147,Blast Jelly,403,43,43.0,950
epS02,29,6146,6147,Bear Party,407,43,43.0,950
epS02,29,6146,6147,Magnet Jelly,405,43,43.0,950
epS02,29,6146,6147,Giant Jelly,404,43,43.0,950
epS02,29,6146,6147,Coin Party,406,43,43.0,950
epS02,3,6401,6402,Small Health,408,173,173.0,870
epS02,3,6401,6402,Bonus Time,402,35,35.0,870
epS02,3,6401,6402,ID_4215,4215,120,120.0,870
epS02,3,6401,6402,ID_4234,4234,68,68.0,870
epS02,3,6401,6402,Blast Jelly,403,10,10.0,870
epS02,3,6401,6402,ID_4119,4119,8,8.0,870
epS02,3,6402,6403,ID_4338,4338,155,155.0,870
epS02,3,6402,6403,Blast Jelly,403,43,43.0,870
epS02,3,6402,6403,Bear Party,407,43,43.0,870
epS02,3,6402,6403,Magnet Jelly,405,43,43.0,870
epS02,3,6402,6403,Giant Jelly,404,43,43.0,870
epS02,3,6402,6403,Coin Party,406,43,43.0,870
epS02,30,6658,6659,Small Health,408,173,173.0,930
epS02,30,6658,6659,Bonus Time,402,35,35.0,930
epS02,30,6658,6659,ID_4215,4215,120,120.0,930
epS02,30,6658,6659,ID_4234,4234,68,68.0,930
epS02,30,6658,6659,Blast Jelly,403,10,10.0,930
epS02,30,6658,6659,ID_4119,4119,8,8.0,930
epS02,30,6659,6660,ID_4338,4338,155,155.0,930
epS02,30,6659,6660,Blast Jelly,403,43,43.0,930
epS02,30,6659,6660,Bear Party,407,43,43.0,930
epS02,30,6659,6660,Magnet Jelly,405,43,43.0,930
epS02,30,6659,6660,Giant Jelly,404,43,43.0,930
epS02,30,6659,6660,Coin Party,406,43,43.0,930
epS02,4,6913,6914,Small Health,408,173,173.0,930
epS02,4,6913,6914,Bonus Time,402,35,35.0,930
epS02,4,6913,6914,ID_4215,4215,120,120.0,930
epS02,4,6913,6914,ID_4234,4234,68,68.0,930
epS02,4,6913,6914,Blast Jelly,403,10,10.0,930
epS02,4,6913,6914,ID_4119,4119,8,8.0,930
epS02,4,6914,6915,ID_4338,4338,155,155.0,930
epS02,4,6914,6915,Blast Jelly,403,43,43.0,930
epS02,4,6914,6915,Bear Party,407,43,43.0,930
epS02,4,6914,6915,Magnet Jelly,405,43,43.0,930
epS02,4,6914,6915,Giant Jelly,404,43,43.0,930
epS02,4,6914,6915,Coin Party,406,43,43.0,930
epS02,5,7169,7170,Small Health,408,173,173.0,900
epS02,5,7169,7170,Bonus Time,402,35,35.0,900
epS02,5,7169,7170,ID_4215,4215,120,120.0,900
epS02,5,7169,7170,ID_4234,4234,68,68.0,900
epS02,5,7169,7170,Blast Jelly,403,10,10.0,900
epS02,5,7169,7170,ID_4119,4119,8,8.0,900
epS02,5,7170,7171,ID_4338,4338,155,155.0,900
epS02,5,7170,7171,Blast Jelly,403,43,43.0,900
epS02,5,7170,7171,Bear Party,407,43,43.0,900
epS02,5,7170,7171,Magnet Jelly,405,43,43.0,900
epS02,5,7170,7171,Giant Jelly,404,43,43.0,900
epS02,5,7170,7171,Coin Party,406,43,43.0,900
epS02,6,7425,7426,Small Health,408,173,173.0,900
epS02,6,7425,7426,Bonus Time,402,35,35.0,900
epS02,6,7425,7426,ID_4215,4215,120,120.0,900
epS02,6,7425,7426,ID_4234,4234,68,68.0,900
epS02,6,7425,7426,Blast Jelly,403,10,10.0,900
epS02,6,7425,7426,ID_4119,4119,8,8.0,900
epS02,6,7426,7427,ID_4338,4338,155,155.0,900
epS02,6,7426,7427,Blast Jelly,403,43,43.0,900
epS02,6,7426,7427,Bear Party,407,43,43.0,900
epS02,6,7426,7427,Magnet Jelly,405,43,43.0,900
epS02,6,7426,7427,Giant Jelly,404,43,43.0,900
epS02,6,7426,7427,Coin Party,406,43,43.0,900
epS02,7,7681,7682,Small Health,408,173,173.0,900
epS02,7,7681,7682,Bonus Time,402,35,35.0,900
epS02,7,7681,7682,ID_4215,4215,120,120.0,900
epS02,7,7681,7682,ID_4234,4234,68,68.0,900
epS02,7,7681,7682,Blast Jelly,403,10,10.0,900
epS02,7,7681,7682,ID_4119,4119,8,8.0,900
epS02,7,7682,7683,ID_4338,4338,155,155.0,900
epS02,7,7682,7683,Blast Jelly,403,43,43.0,900
epS02,7,7682,7683,Bear Party,407,43,43.0,900
epS02,7,7682,7683,Magnet Jelly,405,43,43.0,900
epS02,7,7682,7683,Giant Jelly,404,43,43.0,900
epS02,7,7682,7683,Coin Party,406,43,43.0,900
epS02,8,7937,7938,Small Health,408,173,173.0,900
epS02,8,7937,7938,Bonus Time,402,35,35.0,900
epS02,8,7937,7938,ID_4215,4215,120,120.0,900
epS02,8,7937,7938,ID_4234,4234,68,68.0,900
epS02,8,7937,7938,Blast Jelly,403,10,10.0,900
epS02,8,7937,7938,ID_4119,4119,8,8.0,900
epS02,8,7938,7939,ID_4338,4338,155,155.0,900
epS02,8,7938,7939,Blast Jelly,403,43,43.0,900
epS02,8,7938,7939,Bear Party,407,43,43.0,900
epS02,8,7938,7939,Magnet Jelly,405,43,43.0,900
epS02,8,7938,7939,Giant Jelly,404,43,43.0,900
epS02,8,7938,7939,Coin Party,406,43,43.0,900
epS02,9,8193,8194,Small Health,408,173,173.0,900
epS02,9,8193,8194,Bonus Time,402,35,35.0,900
epS02,9,8193,8194,ID_4215,4215,120,120.0,900
epS02,9,8193,8194,ID_4234,4234,68,68.0,900
epS02,9,8193,8194,Blast Jelly,403,10,10.0,900
epS02,9,8193,8194,ID_4119,4119,8,8.0,900
epS02,9,8194,8195,ID_4338,4338,155,155.0,900
epS02,9,8194,8195,Blast Jelly,403,43,43.0,900
epS02,9,8194,8195,Bear Party,407,43,43.0,900
epS02,9,8194,8195,Magnet Jelly,405,43,43.0,900
epS02,9,8194,8195,Giant Jelly,404,43,43.0,900
epS02,9,8194,8195,Coin Party,406,43,43.0,900
epS02,31,8449,8450,Small Health,408,173,173.0,1000
epS02,31,8449,8450,Bonus Time,402,35,35.0,1000
epS02,31,8449,8450,ID_4215,4215,120,120.0,1000
epS02,31,8449,8450,ID_4234,4234,68,68.0,1000
epS02,31,8449,8450,Blast Jelly,403,10,10.0,1000
epS02,31,8449,8450,ID_4119,4119,8,8.0,1000
epS02,31,8450,8451,ID_4338,4338,155,155.0,1000
epS02,31,8450,8451,Blast Jelly,403,43,43.0,1000
epS02,31,8450,8451,Bear Party,407,43,43.0,1000
epS02,31,8450,8451,Magnet Jelly,405,43,43.0,1000
epS02,31,8450,8451,Giant Jelly,404,43,43.0,1000
epS02,31,8450,8451,Coin Party,406,43,43.0,1000
epS02,40,8705,8706,Small Health,408,173,173.0,850
epS02,40,8705,8706,Bonus Time,402,35,35.0,850
epS02,40,8705,8706,ID_4215,4215,120,120.0,850
epS02,40,8705,8706,ID_4234,4234,68,68.0,850
epS02,40,8705,8706,Blast Jelly,403,10,10.0,850
epS02,40,8705,8706,ID_4119,4119,8,8.0,850
epS02,40,8706,8707,ID_4338,4338,155,155.0,850
epS02,40,8706,8707,Blast Jelly,403,43,43.0,850
epS02,40,8706,8707,Bear Party,407,43,43.0,850
epS02,40,8706,8707,Magnet Jelly,405,43,43.0,850
epS02,40,8706,8707,Giant Jelly,404,43,43.0,850
epS02,40,8706,8707,Coin Party,406,43,43.0,850
epS02,41,8961,8962,Small Health,408,173,173.0,1050
epS02,41,8961,8962,Bonus Time,402,35,35.0,1050
epS02,41,8961,8962,ID_4215,4215,120,120.0,1050
epS02,41,8961,8962,ID_4234,4234,68,68.0,1050
epS02,41,8961,8962,Blast Jelly,403,10,10.0,1050
epS02,41,8961,8962,ID_4119,4119,8,8.0,1050
epS02,41,8962,8963,ID_4338,4338,155,155.0,1050
epS02,41,8962,8963,Blast Jelly,403,43,43.0,1050
epS02,41,8962,8963,Bear Party,407,43,43.0,1050
epS02,41,8962,8963,Magnet Jelly,405,43,43.0,1050
epS02,41,8962,8963,Giant Jelly,404,43,43.0,1050
epS02,41,8962,8963,Coin Party,406,43,43.0,1050
epS02,42,9217,9218,Small Health,408,173,173.0,1050
epS02,42,9217,9218,Bonus Time,402,35,35.0,1050
epS02,42,9217,9218,ID_4215,4215,120,120.0,1050
epS02,42,9217,9218,ID_4234,4234,68,68.0,1050
epS02,42,9217,9218,Blast Jelly,403,10,10.0,1050
epS02,42,9217,9218,ID_4119,4119,8,8.0,1050
epS02,42,9218,9219,ID_4338,4338,155,155.0,1050
epS02,42,9218,9219,Blast Jelly,403,43,43.0,1050
epS02,42,9218,9219,Bear Party,407,43,43.0,1050
epS02,42,9218,9219,Magnet Jelly,405,43,43.0,1050
epS02,42,9218,9219,Giant Jelly,404,43,43.0,1050
epS02,42,9218,9219,Coin Party,406,43,43.0,1050
epS02,43,9473,9474,Small Health,408,173,173.0,950
epS02,43,9473,9474,Bonus Time,402,35,35.0,950
epS02,43,9473,9474,ID_4215,4215,120,120.0,950
epS02,43,9473,9474,ID_4234,4234,68,68.0,950
epS02,43,9473,9474,Blast Jelly,403,10,10.0,950
epS02,43,9473,9474,ID_4119,4119,8,8.0,950
epS02,43,9474,9475,ID_4338,4338,155,155.0,950
epS02,43,9474,9475,Blast Jelly,403,43,43.0,950
epS02,43,9474,9475,Bear Party,407,43,43.0,950
epS02,43,9474,9475,Magnet Jelly,405,43,43.0,950
epS02,43,9474,9475,Giant Jelly,404,43,43.0,950
epS02,43,9474,9475,Coin Party,406,43,43.0,950
epS02,44,9729,9730,Small Health,408,173,173.0,1050
epS02,44,9729,9730,Bonus Time,402,35,35.0,1050
epS02,44,9729,9730,ID_4215,4215,120,120.0,1050
epS02,44,9729,9730,ID_4234,4234,68,68.0,1050
epS02,44,9729,9730,Blast Jelly,403,10,10.0,1050
epS02,44,9729,9730,ID_4119,4119,8,8.0,1050
epS02,44,9730,9731,ID_4338,4338,155,155.0,1050
epS02,44,9730,9731,Blast Jelly,403,43,43.0,1050
epS02,44,9730,9731,Bear Party,407,43,43.0,1050
epS02,44,9730,9731,Magnet Jelly,405,43,43.0,1050
epS02,44,9730,9731,Giant Jelly,404,43,43.0,1050
epS02,44,9730,9731,Coin Party,406,43,43.0,1050
epS02,45,9985,9986,Small Health,408,173,173.0,1050
epS02,45,9985,9986,Bonus Time,402,35,35.0,1050
epS02,45,9985,9986,ID_4215,4215,120,120.0,1050
epS02,45,9985,9986,ID_4234,4234,68,68.0,1050
epS02,45,9985,9986,Blast Jelly,403,10,10.0,1050
epS02,45,9985,9986,ID_4119,4119,8,8.0,1050
epS02,45,9986,9987,ID_4338,4338,155,155.0,1050
epS02,45,9986,9987,Blast Jelly,403,43,43.0,1050
epS02,45,9986,9987,Bear Party,407,43,43.0,1050
epS02,45,9986,9987,Magnet Jelly,405,43,43.0,1050
epS02,45,9986,9987,Giant Jelly,404,43,43.0,1050
epS02,45,9986,9987,Coin Party,406,43,43.0,1050
epS02,46,10241,10242,Small Health,408,173,173.0,1050
epS02,46,10241,10242,Bonus Time,402,35,35.0,1050
epS02,46,10241,10242,ID_4215,4215,120,120.0,1050
epS02,46,10241,10242,ID_4234,4234,68,68.0,1050
epS02,46,10241,10242,Blast Jelly,403,10,10.0,1050
epS02,46,10241,10242,ID_4119,4119,8,8.0,1050
epS02,46,10242,10243,ID_4338,4338,155,155.0,1050
epS02,46,10242,10243,Blast Jelly,403,43,43.0,1050
epS02,46,10242,10243,Bear Party,407,43,43.0,1050
epS02,46,10242,10243,Magnet Jelly,405,43,43.0,1050
epS02,46,10242,10243,Giant Jelly,404,43,43.0,1050
epS02,46,10242,10243,Coin Party,406,43,43.0,1050
epS02,47,10497,10498,Small Health,408,173,173.0,950
epS02,47,10497,10498,Bonus Time,402,35,35.0,950
epS02,47,10497,10498,ID_4215,4215,120,120.0,950
epS02,47,10497,10498,ID_4234,4234,68,68.0,950
epS02,47,10497,10498,Blast Jelly,403,10,10.0,950
epS02,47,10497,10498,ID_4119,4119,8,8.0,950
epS02,47,10498,10499,ID_4338,4338,155,155.0,950
epS02,47,10498,10499,Blast Jelly,403,43,43.0,950
epS02,47,10498,10499,Bear Party,407,43,43.0,950
epS02,47,10498,10499,Magnet Jelly,405,43,43.0,950
epS02,47,10498,10499,Giant Jelly,404,43,43.0,950
epS02,47,10498,10499,Coin Party,406,43,43.0,950
epS02,48,10753,10754,Small Health,408,173,173.0,900
epS02,48,10753,10754,Bonus Time,402,35,35.0,900
epS02,48,10753,10754,ID_4215,4215,120,120.0,900
epS02,48,10753,10754,ID_4234,4234,68,68.0,900
epS02,48,10753,10754,Blast Jelly,403,10,10.0,900
epS02,48,10753,10754,ID_4119,4119,8,8.0,900
epS02,48,10754,10755,ID_4338,4338,155,155.0,900
epS02,48,10754,10755,Blast Jelly,403,43,43.0,900
epS02,48,10754,10755,Bear Party,407,43,43.0,900
